id,lat,lon,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma,frp
d54f786d-2643-3ac5-820f-7d8d66722260,   1.488870, -60.302830,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,2.3
fef2c47d-c990-3784-a20e-b5f827c24c69,   1.488320, -60.299230,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,3.5
592397a7-55c3-3544-8569-9c47b14c7f5d,   1.487040, -60.402300,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,3.0
da2911ad-b4e7-32c0-a1e7-264c5ccc40e2,   1.486060, -60.306910,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,3.9
0beb6db1-9004-3cb2-af03-24e8971c1f9c,   1.485500, -60.303300,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,3.9
d2e8c6d4-8401-399c-aa9e-f084ce232ab8,   1.414860, -59.958600,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,1.0
6bdc9240-12c6-35ae-9be1-8845b6705f91,   1.362920, -60.369760,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,0.6
5696787b-f487-34c7-8cba-5c87b1f375a7,   1.188300, -60.073410,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,1.4
8171a18d-8b0b-370c-9a27-89291c456663,   1.182140, -60.099610,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,1.6
47d2c4f0-5030-3a36-9d8b-88fda282bfd6,   1.179760, -60.237620,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,2.0
496a520c-6952-3706-9365-c4587c39276c,   1.174160, -60.245750,2024-03-22 05:21:00,NOAA-21,CARACARAÍ,RORAIMA,Brasil,1400209,14,33,,,,Amazônia,2.5
dead8d69-3e11-3efd-8915-687a8b18d641,   1.155370, -59.450940,2024-03-22 05:21:00,NOAA-21,CAROEBE,RORAIMA,Brasil,1400233,14,33,,,,Amazônia,1.5
ca80ef0d-b8a4-3084-b49f-2010793b475b,   1.151520, -59.448010,2024-03-22 05:21:00,NOAA-21,CAROEBE,RORAIMA,Brasil,1400233,14,33,,,,Amazônia,1.1
144e6542-8c2c-30d1-835f-48eb6e8fc975,   1.104890, -59.650420,2024-03-22 05:21:00,NOAA-21,CAROEBE,RORAIMA,Brasil,1400233,14,33,,,,Amazônia,1.1
fc173aaa-aa52-3d53-b135-44d28b74d1fd,   1.090100, -60.294830,2024-03-22 05:21:00,NOAA-21,RORAINÓPOLIS,RORAIMA,Brasil,1400472,14,33,,,,Amazônia,3.8
